letter_id,Date,Sender,Recipient,place_dispatch,place_destination,dispatch_geonames_url,destination_geonames_url,dispatch_gnd_url,destination_gnd_url,date_when,date_text,date_not_before,date_not_after,note,link,dispatch_lat,dispatch_lon,destination_lat,destination_lon,distance_km,link_canonical,date_parsed,date_iso,date_inferred,dispatch_inferred,destination_inferred
17965,"Mittwoch, 30. Januar 1799",Armendirektorium,Friedrich Schleiermacher,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1799-01-30,1799-01-30,,,,https://briefe-der-romantik.de/letters/view/17965?left=text,52.52437,13.41053,52.52437,13.41053,0.0,https://briefe-der-romantik.de/letters/view/17965?left=text,1799-01-30,1799-01-30,False,False,False
17966,Anfang Februar 1799,Charles Schleiermacher,Friedrich Schleiermacher,Stettin,Berlin,https://www.geonames.org/3083829,https://www.geonames.org/2950159,https://d-nb.info/gnd/4057392-8,https://d-nb.info/gnd/2004272-3,1799-02-01,Anfang Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17966?left=text,53.42894,14.55302,52.52437,13.41053,126.36359660394938,https://briefe-der-romantik.de/letters/view/17966?left=text,1799-02-01,1799-02-01,True,False,False
17967,wohl Anfang Februar 1799,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1799-02-01,wohl Anfang Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17967?left=text,52.52437,13.41053,52.73679,15.22878,124.96269575737689,https://briefe-der-romantik.de/letters/view/17967?left=text,1799-02-01,1799-02-01,True,False,False
17968,"Montag,  4. Februar 1799","Friedrich Wilhelm III., Preußen, König",Friedrich Schleiermacher,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1799-02-04,1799-02-04,,,,https://briefe-der-romantik.de/letters/view/17968?left=text,52.52437,13.41053,52.52437,13.41053,0.0,https://briefe-der-romantik.de/letters/view/17968?left=text,1799-02-04,1799-02-04,False,False,False
17969,"Dienstag, 12. Februar 1799",Friedrich Schleiermacher,Armendirektorium,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1799-02-12,1799-02-12,,,,https://briefe-der-romantik.de/letters/view/17969?left=text,52.52437,13.41053,52.52437,13.41053,0.0,https://briefe-der-romantik.de/letters/view/17969?left=text,1799-02-12,1799-02-12,False,False,False
17970,"Freitag, 15. Februar 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-15,1799-02-15,,,,https://briefe-der-romantik.de/letters/view/17970?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17970?left=text,1799-02-15,1799-02-15,False,False,False
17971,vor dem 19. Februar 1799,Johann Karl Spener,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-04,vor dem 19. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17971?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17971?left=text,1799-02-04,1799-02-04,True,False,False
17972,"Dienstag, 19. Februar 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-19,1799-02-19,,,,https://briefe-der-romantik.de/letters/view/17972?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17972?left=text,1799-02-19,1799-02-19,False,False,False
17973,vor dem 21. Februar 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-06,vor dem 21. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17973?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17973?left=text,1799-02-06,1799-02-06,True,False,False
17974,"Donnerstag, 21. Februar 1799",Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-21,1799-02-21,,,,https://briefe-der-romantik.de/letters/view/17974?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17974?left=text,1799-02-21,1799-02-21,False,False,False
17975,vor dem 22. Februar 1799,Johann Karl Spener,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-07,vor dem 22. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17975?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17975?left=text,1799-02-07,1799-02-07,True,False,False
17976,vor dem 22. Februar 1799,Johann Karl Spener,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-07,vor dem 22. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17976?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17976?left=text,1799-02-07,1799-02-07,True,False,False
17977,"Freitag, 22. Februar 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-22,1799-02-22,,,,https://briefe-der-romantik.de/letters/view/17977?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17977?left=text,1799-02-22,1799-02-22,False,False,False
17978,"Freitag, 22. Februar 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-22,1799-02-22,,,,https://briefe-der-romantik.de/letters/view/17978?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17978?left=text,1799-02-22,1799-02-22,False,False,False
17979,"Sonntag, 24. Februar 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-24,1799-02-24,,,,https://briefe-der-romantik.de/letters/view/17979?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17979?left=text,1799-02-24,1799-02-24,False,False,False
17980,vor dem 25. Februar 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-10,vor dem 25. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17980?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17980?left=text,1799-02-10,1799-02-10,True,False,False
17981,25. bis 26. Februar 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-25,25. bis 26. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17981?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17981?left=text,1799-02-25,1799-02-25,True,False,False
17982,"Mittwoch, 27. Februar 1799",Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-27,1799-02-27,,,,https://briefe-der-romantik.de/letters/view/17982?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17982?left=text,1799-02-27,1799-02-27,False,False,False
17983,27. bis 28. Februar 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-02-27,27. bis 28. Februar 1799,,,,https://briefe-der-romantik.de/letters/view/17983?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17983?left=text,1799-02-27,1799-02-27,True,False,False
17984,"Freitag,  1. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-01,1799-03-01,,,,https://briefe-der-romantik.de/letters/view/17984?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17984?left=text,1799-03-01,1799-03-01,False,False,False
17985,"Freitag,  1. März 1799",Friedrich von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-01,1799-03-01,,,,https://briefe-der-romantik.de/letters/view/17985?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17985?left=text,1799-03-01,1799-03-01,False,False,False
17986,wohl 2. oder 3. März 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-02,wohl 2. oder 3. März 1799,,,,https://briefe-der-romantik.de/letters/view/17986?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17986?left=text,1799-03-02,1799-03-02,True,False,False
17987,"Sonntag,  3. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-03,1799-03-03,,,,https://briefe-der-romantik.de/letters/view/17987?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17987?left=text,1799-03-03,1799-03-03,False,False,False
17988,vor dem 5. März 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-02-18,vor dem 5. März 1799,,,,https://briefe-der-romantik.de/letters/view/17988?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17988?left=text,1799-02-18,1799-02-18,True,False,False
17989,"Dienstag,  5. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-05,1799-03-05,,,,https://briefe-der-romantik.de/letters/view/17989?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17989?left=text,1799-03-05,1799-03-05,False,False,False
17990,Anfang März 1799,Friedrich Schleiermacher,Friedrich von Schlegel,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-01,Anfang März 1799,,,,https://briefe-der-romantik.de/letters/view/17990?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17990?left=text,1799-03-01,1799-03-01,True,False,False
17991,wohl Anfang März 1799,Friedrich von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-01,wohl Anfang März 1799,,,,https://briefe-der-romantik.de/letters/view/17991?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17991?left=text,1799-03-01,1799-03-01,True,False,False
17992,8. oder 9. März 1799,Friedrich Schleiermacher,Charles Schleiermacher,Potsdam,Stettin,https://www.geonames.org/2852458,https://www.geonames.org/3083829,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/4057392-8,1799-03-08,8. oder 9. März 1799,,,,https://briefe-der-romantik.de/letters/view/17992?left=text,52.39886,13.06566,53.42894,14.55302,151.86698006550338,https://briefe-der-romantik.de/letters/view/17992?left=text,1799-03-08,1799-03-08,True,False,False
17993,"Mittwoch, 13. März 1799",Friedrich Schleiermacher,Armendirektorium,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1799-03-13,1799-03-13,,,,https://briefe-der-romantik.de/letters/view/17993?left=text,52.52437,13.41053,52.52437,13.41053,0.0,https://briefe-der-romantik.de/letters/view/17993?left=text,1799-03-13,1799-03-13,False,False,False
17994,"Samstag, 16. März 1799",Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-16,1799-03-16,,,,https://briefe-der-romantik.de/letters/view/17994?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17994?left=text,1799-03-16,1799-03-16,False,False,False
17995,16. bis 17. März 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-16,16. bis 17. März 1799,,,,https://briefe-der-romantik.de/letters/view/17995?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17995?left=text,1799-03-16,1799-03-16,True,False,False
17996,"Mittwoch, 20. März 1799",Armendirektorium,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-20,1799-03-20,,,,https://briefe-der-romantik.de/letters/view/17996?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/17996?left=text,1799-03-20,1799-03-20,False,False,False
17997,20. bis 21. März 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-20,20. bis 21. März 1799,,,,https://briefe-der-romantik.de/letters/view/17997?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/17997?left=text,1799-03-20,1799-03-20,True,False,False
17998,vor dem 23. März 1799,Lotte Schleiermacher,Friedrich Schleiermacher,Gnadenfrei,Potsdam,https://www.geonames.org/3089025,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,1799-03-01,vor dem 23. März 1799,,,,https://briefe-der-romantik.de/letters/view/17998?left=text,50.68357,16.74359,52.39886,13.06566,317.8603928652405,https://briefe-der-romantik.de/letters/view/17998?left=text,1799-03-01,1799-03-01,True,False,False
17999,"Samstag, 23. März 1799",Friedrich Schleiermacher,Lotte Schleiermacher,Potsdam,Gnadenfrei,https://www.geonames.org/2852458,https://www.geonames.org/3089025,https://d-nb.info/gnd/4046948-7,,1799-03-23,1799-03-23,,,,https://briefe-der-romantik.de/letters/view/17999?left=text,52.39886,13.06566,50.68357,16.74359,317.8603928652405,https://briefe-der-romantik.de/letters/view/17999?left=text,1799-03-23,1799-03-23,False,False,False
18000,"Samstag, 23. März 1799",Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-23,1799-03-23,,,,https://briefe-der-romantik.de/letters/view/18000?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18000?left=text,1799-03-23,1799-03-23,False,False,False
18001,"Sonntag, 24. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-24,1799-03-24,,,,https://briefe-der-romantik.de/letters/view/18001?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18001?left=text,1799-03-24,1799-03-24,False,False,False
18002,wohl 26. oder 27. März 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-26,wohl 26. oder 27. März 1799,,,,https://briefe-der-romantik.de/letters/view/18002?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18002?left=text,1799-03-26,1799-03-26,True,False,False
18003,"Mittwoch, 27. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-27,1799-03-27,,,,https://briefe-der-romantik.de/letters/view/18003?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18003?left=text,1799-03-27,1799-03-27,False,False,False
18004,vor dem 28. März 1799,Friedrich von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-13,vor dem 28. März 1799,,,,https://briefe-der-romantik.de/letters/view/18004?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18004?left=text,1799-03-13,1799-03-13,True,False,False
18005,"Donnerstag, 28. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-28,1799-03-28,,,,https://briefe-der-romantik.de/letters/view/18005?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18005?left=text,1799-03-28,1799-03-28,False,False,False
18006,"Samstag, 30. März 1799",Friedrich Schleiermacher,Wilhelm Heinrich Maximilian zu Dohna-Schlobitten,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-30,1799-03-30,,,,https://briefe-der-romantik.de/letters/view/18006?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18006?left=text,1799-03-30,1799-03-30,False,False,False
18007,wohl 30. oder 31. März 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-30,wohl 30. oder 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18007?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18007?left=text,1799-03-30,1799-03-30,True,False,False
18008,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18008?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18008?left=text,1799-03-30,1799-03-30,True,False,False
18009,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18009?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18009?left=text,1799-03-30,1799-03-30,True,False,False
18010,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18010?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18010?left=text,1799-03-30,1799-03-30,True,False,False
18011,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18011?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18011?left=text,1799-03-30,1799-03-30,True,False,False
18012,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18012?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18012?left=text,1799-03-30,1799-03-30,True,False,False
18013,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18013?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18013?left=text,1799-03-30,1799-03-30,True,False,False
18014,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18014?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18014?left=text,1799-03-30,1799-03-30,True,False,False
18015,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18015?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18015?left=text,1799-03-30,1799-03-30,True,False,False
18016,zwischen 30. und 31. März 1799,Friedrich Schleiermacher,Unbekannt,Potsdam,Unbekannt,https://www.geonames.org/2852458,,https://d-nb.info/gnd/4046948-7,,1799-03-30,zwischen 30. und 31. März 1799,,,,https://briefe-der-romantik.de/letters/view/18016?left=text,52.39886,13.06566,,,,https://briefe-der-romantik.de/letters/view/18016?left=text,1799-03-30,1799-03-30,True,False,False
18017,"Sonntag, 31. März 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-31,1799-03-31,,,,https://briefe-der-romantik.de/letters/view/18017?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18017?left=text,1799-03-31,1799-03-31,False,False,False
18018,"Montag,  1. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-01,1799-04-01,,,,https://briefe-der-romantik.de/letters/view/18018?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18018?left=text,1799-04-01,1799-04-01,False,False,False
18019,"Montag,  1. April 1799",Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-01,1799-04-01,,,,https://briefe-der-romantik.de/letters/view/18019?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18019?left=text,1799-04-01,1799-04-01,False,False,False
18020,"Dienstag,  2. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-02,1799-04-02,,,,https://briefe-der-romantik.de/letters/view/18020?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18020?left=text,1799-04-02,1799-04-02,False,False,False
18021,"Donnerstag,  4. April 1799",Friedrich Schleiermacher,Armendirektorium,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-04,1799-04-04,,,,https://briefe-der-romantik.de/letters/view/18021?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18021?left=text,1799-04-04,1799-04-04,False,False,False
18022,4. bis 5. April 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-04,4. bis 5. April 1799,,,,https://briefe-der-romantik.de/letters/view/18022?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18022?left=text,1799-04-04,1799-04-04,True,False,False
18023,vor dem 5. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-21,vor dem 5. April 1799,,,,https://briefe-der-romantik.de/letters/view/18023?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18023?left=text,1799-03-21,1799-03-21,True,False,False
18024,vor dem 6. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-22,vor dem 6. April 1799,,,,https://briefe-der-romantik.de/letters/view/18024?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18024?left=text,1799-03-22,1799-03-22,True,False,False
